Region,Org Code,Provider name,Modality, Apr , May , Jun , Jul , Aug , Sep , Oct , Nov , Dec , Jan , Feb , Mar , Year 
 Y63 , RCD , Harrogate and District NHS Foundation Trust , Single Photon Emission Computerized Tomography , 20 , 20 , 20 , 20 , 5 , 10 , 10 , 25 , 15 , 20 , 25 , 5 , 190 
 Y63 , RWA , Hull University Teaching Hospitals NHS Trust , Computerized Axial Tomography ," 4,650 "," 4,595 "," 4,595 "," 4,995 "," 4,675 "," 4,550 "," 4,900 "," 4,795 "," 4,550 "," 4,850 "," 4,735 "," 3,950 "," 55,855 "
 Y63 , RWA , Hull University Teaching Hospitals NHS Trust , Diagnostic Ultrasonography ," 5,995 "," 6,050 "," 6,035 "," 6,895 "," 6,185 "," 6,385 "," 6,950 "," 6,225 "," 5,120 "," 6,020 "," 5,810 "," 4,405 "," 72,080 "
 Y63 , RWA , Hull University Teaching Hospitals NHS Trust , Fluoroscopy , 965 ," 1,030 "," 1,005 "," 1,110 ", 980 ," 1,020 "," 1,105 "," 1,005 ", 855 ," 1,035 "," 1,085 ", 890 ," 12,090 "
 Y63 , RWA , Hull University Teaching Hospitals NHS Trust , Magnetic Resonance Imaging ," 3,280 "," 3,530 "," 3,380 "," 3,415 "," 3,710 "," 3,535 "," 3,675 "," 3,825 "," 3,250 "," 3,575 "," 3,270 "," 3,040 "," 41,470 "
 Y63 , RWA , Hull University Teaching Hospitals NHS Trust , Nuclear Medicine Procedure , 300 , 305 , 260 , 350 , 250 , 340 , 360 , 355 , 285 , 355 , 340 , 250 ," 3,750 "
 Y63 , RWA , Hull University Teaching Hospitals NHS Trust , Plain Radiography ," 17,110 "," 17,790 "," 17,015 "," 18,320 "," 15,970 "," 16,240 "," 17,850 "," 16,970 "," 15,710 "," 17,985 "," 16,330 "," 12,950 "," 200,235 "
 Y63 , RWA , Hull University Teaching Hospitals NHS Trust , Single Photon Emission Computerized Tomography , 15 , 15 , 25 , 25 , 20 , 25 , 25 , 25 , 25 , 35 , 25 , 30 , 285 
 Y63 , NV1 , Inhealth Limited , Fluoroscopy , . , * , 5 , . , . , . , . , . , . , . , . , . , 5 
 Y63 , NV1 , Inhealth Limited , Magnetic Resonance Imaging , 95 , 80 , 95 , 20 , 35 , 5 , 15 , 5 , 20 , 5 , 15 , 5 , 400 
 Y63 , NV1 , Inhealth Limited , Plain Radiography , . , . , . , . , . , . , * , . , . , . , . , . , * 
 Y63 , RR8 , Leeds Teaching Hospitals NHS Trust , Computerized Axial Tomography ," 11,955 "," 12,550 "," 12,345 "," 12,945 "," 12,230 "," 12,120 "," 12,955 "," 12,820 "," 12,385 "," 13,440 "," 12,235 "," 10,365 "," 148,355 "
 Y63 , RR8 , Leeds Teaching Hospitals NHS Trust , Diagnostic Ultrasonography ," 16,120 "," 16,965 "," 15,490 "," 16,545 "," 14,765 "," 15,035 "," 16,660 "," 16,735 "," 14,600 "," 17,485 "," 15,130 "," 13,135 "," 188,655 "
 Y63 , RR8 , Leeds Teaching Hospitals NHS Trust , Fluoroscopy ," 1,550 "," 1,535 "," 1,480 "," 1,730 "," 1,495 "," 1,520 "," 1,620 "," 1,515 "," 1,485 "," 1,695 "," 1,550 "," 1,265 "," 18,435 "
 Y63 , RR8 , Leeds Teaching Hospitals NHS Trust , Magnetic Resonance Imaging ," 5,520 "," 5,805 "," 5,510 "," 5,980 "," 5,640 "," 5,855 "," 6,420 "," 5,710 "," 5,550 "," 6,505 "," 5,975 "," 4,525 "," 68,990 "
 Y63 , RR8 , Leeds Teaching Hospitals NHS Trust , Nuclear Medicine Procedure , 775 , 925 , 765 , 905 , 850 , 855 , 820 , 785 , 775 , 875 , 800 , 635 ," 9,770 "
 Y63 , RR8 , Leeds Teaching Hospitals NHS Trust , Plain Radiography ," 34,555 "," 35,665 "," 34,215 "," 36,430 "," 32,715 "," 34,700 "," 37,330 "," 34,825 "," 32,545 "," 36,975 "," 33,035 "," 25,525 "," 408,520 "
 Y63 , RR8 , Leeds Teaching Hospitals NHS Trust , Positron Emission Tomography , 405 , 420 , 390 , 455 , 385 , 375 , 430 , 420 , 365 , 455 , 430 , 355 ," 4,885 "
 Y63 , RR8 , Leeds Teaching Hospitals NHS Trust , Single Photon Emission Computerized Tomography , 65 , 60 , 55 , 70 , 55 , 65 , 65 , 55 , 45 , 65 , 65 , 50 , 710 
 Y63 , RXF , Mid Yorkshire Hospitals NHS Trust , Computerized Axial Tomography ," 5,205 "," 5,560 "," 5,415 "," 5,320 "," 5,010 "," 5,240 "," 5,710 "," 5,440 "," 5,285 "," 5,770 "," 5,225 "," 4,480 "," 63,655 "
 Y63 , RXF , Mid Yorkshire Hospitals NHS Trust , Diagnostic Ultrasonography ," 10,105 "," 10,800 "," 9,965 "," 10,250 "," 9,190 "," 10,060 "," 10,620 "," 10,540 "," 9,260 "," 10,925 "," 9,880 "," 8,965 "," 120,555 "
 Y63 , RXF , Mid Yorkshire Hospitals NHS Trust , Fluoroscopy , 955 , 995 , 930 ," 1,005 ", 945 , 965 ," 1,025 "," 1,020 ", 885 ," 1,035 ", 930 , 795 ," 11,480 "
 Y63 , RXF , Mid Yorkshire Hospitals NHS Trust , Magnetic Resonance Imaging ," 2,755 "," 2,845 "," 2,765 "," 2,950 "," 2,720 "," 2,745 "," 2,895 "," 2,755 "," 2,650 "," 2,765 "," 2,655 "," 2,275 "," 32,770 "
 Y63 , RXF , Mid Yorkshire Hospitals NHS Trust , Nuclear Medicine Procedure , 25 , 30 , 25 , 35 , 25 , 25 , 35 , 35 , 40 , 30 , 25 , 25 , 350 
 Y63 , RXF , Mid Yorkshire Hospitals NHS Trust , Plain Radiography ," 22,355 "," 22,655 "," 21,145 "," 23,085 "," 20,170 "," 20,890 "," 22,050 "," 20,780 "," 20,080 "," 22,705 "," 20,235 "," 16,240 "," 252,385 "
 Y63 , RXF , Mid Yorkshire Hospitals NHS Trust , Positron Emission Tomography , 10 , 10 , 15 , 15 , 5 , * , 10 , . , * , * , . , * , 70 
 Y63 , RNN , North Cumbria Integrated Care NHS Foundation Trust , Computerized Axial Tomography , . , . , . , . , . , . ," 3,450 "," 3,455 "," 3,470 "," 3,620 "," 3,285 "," 2,875 "," 20,155 "
 Y63 , RNN , North Cumbria Integrated Care NHS Foundation Trust , Diagnostic Ultrasonography , . , . , . , . , . , . ," 6,560 "," 6,220 "," 5,785 "," 6,690 "," 6,135 "," 5,420 "," 36,810 "
 Y63 , RNN , North Cumbria Integrated Care NHS Foundation Trust , Fluoroscopy , . , . , . , . , . , . , 430 , 410 , 375 , 395 , 355 , 340 ," 2,305 "
 Y63 , RNN , North Cumbria Integrated Care NHS Foundation Trust , Magnetic Resonance Imaging , . , . , . , . , . , . ," 2,065 "," 1,985 "," 1,865 "," 1,795 "," 1,720 "," 1,685 "," 11,110 "
 Y63 , RNN , North Cumbria Integrated Care NHS Foundation Trust , Nuclear Medicine Procedure , . , . , . , . , . , . , 205 , 225 , 175 , 270 , 185 , 190 ," 1,250 "
 Y63 , RNN , North Cumbria Integrated Care NHS Foundation Trust , Plain Radiography , . , . , . , . , . , . ," 11,545 "," 10,765 "," 10,310 "," 11,415 "," 10,290 "," 8,205 "," 62,535 "
 Y63 , RNN , North Cumbria Integrated Care NHS Foundation Trust , Positron Emission Tomography , . , . , . , . , . , . , 65 , 70 , 60 , 60 , 55 , 75 , 390 
 Y63 , RNN , North Cumbria Integrated Care NHS Foundation Trust , Single Photon Emission Computerized Tomography , . , . , . , . , . , . , 5 , * , 5 , * , * , . , 15 
 Y63 , RNL , North Cumbria University Hospitals NHS Trust , Computerized Axial Tomography ," 3,270 "," 3,235 "," 3,105 "," 3,410 "," 3,215 "," 3,405 ", . , . , . , . , . , . ," 19,640 "
 Y63 , RNL , North Cumbria University Hospitals NHS Trust , Diagnostic Ultrasonography ," 5,810 "," 6,035 "," 5,755 "," 6,485 "," 6,015 "," 6,075 ", . , . , . , . , . , . ," 36,180 "
 Y63 , RNL , North Cumbria University Hospitals NHS Trust , Fluoroscopy , 345 , 425 , 350 , 470 , 415 , 375 , . , . , . , . , . , . ," 2,385 "
 Y63 , RNL , North Cumbria University Hospitals NHS Trust , Magnetic Resonance Imaging ," 1,720 "," 1,675 "," 1,710 "," 2,055 "," 1,920 "," 1,985 ", . , . , . , . , . , . ," 11,065 "
 Y63 , RNL , North Cumbria University Hospitals NHS Trust , Nuclear Medicine Procedure , 205 , 240 , 230 , 255 , 220 , 200 , . , . , . , . , . , . ," 1,345 "
 Y63 , RNL , North Cumbria University Hospitals NHS Trust , Plain Radiography ," 11,415 "," 11,710 "," 10,765 "," 12,075 "," 10,180 "," 10,330 ", . , . , . , . , . , . ," 66,470 "
 Y63 , RNL , North Cumbria University Hospitals NHS Trust , Positron Emission Tomography , 70 , 50 , 70 , 75 , 45 , 80 , . , . , . , . , . , . , 385 
 Y63 , RNL , North Cumbria University Hospitals NHS Trust , Single Photon Emission Computerized Tomography , 5 , 5 , 5 , 5 , * , * , . , . , . , . , . , . , 20 
 Y63 , RVW , North Tees and Hartlepool NHS Foundation Trust , Computerized Axial Tomography ," 2,210 "," 2,360 "," 2,225 "," 2,380 "," 2,260 "," 2,285 "," 2,390 "," 2,305 "," 2,220 "," 2,450 "," 2,230 "," 2,075 "," 27,385 "
 Y63 , RVW , North Tees and Hartlepool NHS Foundation Trust , Diagnostic Ultrasonography ," 5,955 "," 6,400 "," 5,860 "," 6,490 "," 5,590 "," 5,750 "," 6,660 "," 6,060 "," 5,785 "," 6,690 "," 6,020 "," 5,515 "," 72,780 "
 Y63 , RVW , North Tees and Hartlepool NHS Foundation Trust , Fluoroscopy , 265 , 310 , 300 , 295 , 290 , 315 , 310 , 275 , 240 , 290 , 295 , 250 ," 3,440 "
 Y63 , RVW , North Tees and Hartlepool NHS Foundation Trust , Magnetic Resonance Imaging ," 1,625 "," 1,680 "," 1,690 "," 1,485 "," 1,625 "," 1,615 "," 1,565 "," 1,580 "," 1,525 "," 1,600 "," 1,520 "," 1,405 "," 18,915 "
 Y63 , RVW , North Tees and Hartlepool NHS Foundation Trust , Nuclear Medicine Procedure , 215 , 275 , 295 , 315 , 245 , 260 , 325 , 295 , 235 , 300 , 280 , 225 ," 3,260 "
 Y63 , RVW , North Tees and Hartlepool NHS Foundation Trust , Plain Radiography ," 13,785 "," 13,915 "," 13,310 "," 14,495 "," 12,540 "," 13,615 "," 14,155 "," 13,520 "," 12,470 "," 14,990 "," 12,755 "," 10,045 "," 159,600 "
 Y63 , RVW , North Tees and Hartlepool NHS Foundation Trust , Positron Emission Tomography , 40 , 45 , 35 , 45 , 30 , 40 , 45 , 40 , 45 , 45 , 50 , 50 , 515 
 Y63 , RVW , North Tees and Hartlepool NHS Foundation Trust , Single Photon Emission Computerized Tomography , 5 , 15 , 15 , 10 , 15 , 20 , 20 , 40 , 15 , 20 , 20 , 20 , 215 
 Y63 , RJL , Northern Lincolnshire and Goole NHS Foundation Trust , Computerized Axial Tomography ," 6,275 "," 7,810 "," 7,140 "," 8,305 "," 8,185 "," 7,855 "," 8,055 "," 7,750 "," 7,605 "," 8,420 "," 7,735 "," 6,965 "," 92,105 "
 Y63 , RJL , Northern Lincolnshire and Goole NHS Foundation Trust , Diagnostic Ultrasonography ," 8,555 "," 9,255 "," 8,575 "," 9,310 "," 8,360 "," 8,705 "," 8,980 "," 8,770 "," 7,935 "," 8,880 "," 8,270 "," 7,715 "," 103,315 "
 Y63 , RJL , Northern Lincolnshire and Goole NHS Foundation Trust , Fluoroscopy , 715 , 725 , 640 , 810 , 720 , 730 , 610 , 745 , 610 , 705 , 650 , 645 ," 8,310 "
 Y63 , RJL , Northern Lincolnshire and Goole NHS Foundation Trust , Magnetic Resonance Imaging ," 2,485 "," 3,870 "," 3,715 "," 4,040 "," 3,470 "," 3,420 "," 3,665 "," 3,680 "," 3,580 "," 3,585 "," 3,700 "," 3,255 "," 42,460 "
 Y63 , RJL , Northern Lincolnshire and Goole NHS Foundation Trust , Nuclear Medicine Procedure , 355 , 405 , 330 , 395 , 350 , 330 , 350 , 285 , 255 , 360 , 305 , 255 ," 3,970 "
 Y63 , RJL , Northern Lincolnshire and Goole NHS Foundation Trust , Plain Radiography ," 14,345 "," 14,610 "," 13,850 "," 15,110 "," 13,625 "," 13,930 "," 14,945 "," 13,965 "," 13,465 "," 14,630 "," 13,375 "," 11,035 "," 166,880 "
 Y63 , RJL , Northern Lincolnshire and Goole NHS Foundation Trust , Positron Emission Tomography , 65 , 75 , 45 , 60 , 45 , 65 , . , . , . , . , . , . , 355 
 Y63 , RJL , Northern Lincolnshire and Goole NHS Foundation Trust , Single Photon Emission Computerized Tomography , * , 5 , 5 , 5 , 5 , 5 , 5 , 5 , * , 10 , 5 , 5 , 55 
 Y63 , RTF , Northumbria Healthcare NHS Foundation Trust , Computerized Axial Tomography ," 3,785 "," 3,890 "," 3,835 "," 4,085 "," 4,115 "," 3,965 "," 4,265 "," 3,930 "," 3,955 "," 4,335 "," 4,035 "," 3,570 "," 47,765 "
 Y63 , RTF , Northumbria Healthcare NHS Foundation Trust , Diagnostic Ultrasonography ," 6,375 "," 6,150 "," 6,065 "," 7,395 "," 5,925 "," 6,340 "," 6,625 "," 6,145 "," 5,460 "," 7,860 "," 6,080 "," 5,275 "," 75,700 "
 Y63 , RTF , Northumbria Healthcare NHS Foundation Trust , Fluoroscopy , 140 , 145 , 165 , 190 , 125 , 160 , 170 , 160 , 120 , 195 , 125 , 95 ," 1,795 "
 Y63 , RTF , Northumbria Healthcare NHS Foundation Trust , Magnetic Resonance Imaging ," 1,910 "," 1,935 "," 1,875 "," 2,070 "," 1,990 "," 1,990 "," 2,075 "," 1,980 "," 1,975 "," 2,240 "," 2,060 "," 1,785 "," 23,880 "
 Y63 , RTF , Northumbria Healthcare NHS Foundation Trust , Plain Radiography ," 17,870 "," 18,625 "," 17,150 "," 19,290 "," 16,955 "," 18,355 "," 18,885 "," 17,665 "," 16,750 "," 19,650 "," 16,910 "," 13,745 "," 211,850 "
 Y63 , NT2 , Nuffield Health , Computerized Axial Tomography , 60 , 45 , 50 , 50 , 30 , 50 , 55 , 35 , 40 , 45 , 35 , 40 , 530 
 Y63 , NT2 , Nuffield Health , Diagnostic Ultrasonography , 105 , 160 , 130 , 175 , 155 , 135 , 135 , 130 , 120 , 175 , 140 , 105 ," 1,665 "
 Y63 , NT2 , Nuffield Health , Fluoroscopy , 25 , 25 , 20 , 35 , 45 , 30 , 15 , 20 , 10 , 15 , 15 , 15 , 270 
 Y63 , NT2 , Nuffield Health , Magnetic Resonance Imaging , 90 , 125 , 105 , 140 , 115 , 80 , 110 , 110 , 95 , 115 , 90 , 100 ," 1,270 "
 Y63 , NT2 , Nuffield Health , Plain Radiography , 640 , 655 , 590 , 755 , 610 , 690 , 715 , 735 , 545 , 760 , 665 , 530 ," 7,895 "
 Y63 , NVC , Ramsay Healthcare UK Operations Limited , Computerized Axial Tomography , 145 , 185 , 145 , 145 , 130 , 125 , 75 , 20 , 15 , 30 , 145 , 85 ," 1,245 "
 Y63 , NVC , Ramsay Healthcare UK Operations Limited , Diagnostic Ultrasonography , 330 , 320 , 350 , 370 , 360 , 355 , 185 , 105 , 100 , 100 , 415 , 270 ," 3,255 "
 Y63 , NVC , Ramsay Healthcare UK Operations Limited , Fluoroscopy , 170 , 220 , 205 , 200 , 215 , 70 , 40 , 25 , 35 , 35 , 205 , 150 ," 1,570 "
 Y63 , NVC , Ramsay Healthcare UK Operations Limited , Magnetic Resonance Imaging , 210 , 225 , 315 , 295 , 265 , 185 , 115 , 90 , 50 , 80 , 335 , 255 ," 2,405 "
 Y63 , NVC , Ramsay Healthcare UK Operations Limited , Plain Radiography , 890 , 875 , 925 , 865 , 765 , 555 , 485 , 455 , 325 , 545 , 870 , 640 ," 8,190 "
 Y63 , RCU , Sheffield Children's NHS Foundation Trust , Computerized Axial Tomography , 135 , 115 , 115 , 145 , 125 , 105 , 150 , 115 , 135 , 135 , 110 , 80 ," 1,470 "
 Y63 , RCU , Sheffield Children's NHS Foundation Trust , Diagnostic Ultrasonography , 595 , 570 , 630 , 690 , 630 , 605 , 675 , 625 , 620 , 670 , 635 , 485 ," 7,435 "
 Y63 , RCU , Sheffield Children's NHS Foundation Trust , Fluoroscopy , 150 , 155 , 175 , 165 , 160 , 165 , 155 , 160 , 125 , 150 , 155 , 130 ," 1,850 "
 Y63 , RCU , Sheffield Children's NHS Foundation Trust , Magnetic Resonance Imaging , 485 , 510 , 470 , 555 , 500 , 460 , 530 , 465 , 475 , 560 , 445 , 400 ," 5,855 "
 Y63 , RCU , Sheffield Children's NHS Foundation Trust , Nuclear Medicine Procedure , 15 , 25 , 30 , 25 , 30 , 25 , 30 , 20 , 10 , 30 , 25 , 25 , 290 
 Y63 , RCU , Sheffield Children's NHS Foundation Trust , Plain Radiography ," 2,115 "," 2,340 "," 2,265 "," 2,390 "," 1,870 "," 2,245 "," 2,235 "," 1,925 "," 1,805 "," 2,220 "," 1,960 "," 1,615 "," 24,985 "
 Y63 , RCU , Sheffield Children's NHS Foundation Trust , Single Photon Emission Computerized Tomography , * , * , . , * , * , * , * , . , . , * , 5 , . , 15 
 Y63 , RHQ , Sheffield Teaching Hospitals NHS Foundation Trust , Computerized Axial Tomography ," 5,960 "," 6,265 "," 5,235 "," 6,015 "," 5,885 "," 5,970 "," 6,425 "," 6,150 "," 5,895 "," 6,510 "," 5,820 "," 5,050 "," 71,190 "
 Y63 , RHQ , Sheffield Teaching Hospitals NHS Foundation Trust , Diagnostic Ultrasonography ," 8,345 "," 8,205 "," 8,075 "," 9,160 "," 8,250 "," 8,005 "," 8,875 "," 8,340 "," 7,590 "," 8,335 "," 7,720 "," 6,365 "," 97,265 "
 Y63 , RHQ , Sheffield Teaching Hospitals NHS Foundation Trust , Fluoroscopy , 670 , 695 , 760 , 825 , 680 , 715 , 775 , 700 , 700 , 760 , 695 , 625 ," 8,605 "
 Y63 , RHQ , Sheffield Teaching Hospitals NHS Foundation Trust , Magnetic Resonance Imaging ," 4,755 "," 5,150 "," 4,840 "," 4,970 "," 4,925 "," 4,815 "," 5,065 "," 4,870 "," 4,605 "," 4,850 "," 4,660 "," 3,755 "," 57,255 "
 Y63 , RHQ , Sheffield Teaching Hospitals NHS Foundation Trust , Medical Photography , * , . , . , . , . , . , . , . , . , . , . , . , * 
 Y63 , RHQ , Sheffield Teaching Hospitals NHS Foundation Trust , Nuclear Medicine Procedure , 365 , 445 , 390 , 450 , 415 , 380 , 490 , 380 , 325 , 435 , 400 , 325 ," 4,800 "
 Y63 , RHQ , Sheffield Teaching Hospitals NHS Foundation Trust , Plain Radiography ," 22,440 "," 23,070 "," 21,630 "," 23,250 "," 21,205 "," 21,780 "," 23,420 "," 22,395 "," 21,185 "," 24,245 "," 21,155 "," 15,660 "," 261,435 "
 Y63 , RHQ , Sheffield Teaching Hospitals NHS Foundation Trust , Positron Emission Tomography , 245 , 265 , 255 , 300 , 210 , 285 , 285 , 245 , 245 , 295 , 255 , 270 ," 3,155 "
 Y63 , RHQ , Sheffield Teaching Hospitals NHS Foundation Trust , Single Photon Emission Computerized Tomography , 160 , 175 , 145 , 195 , 175 , 150 , 175 , 170 , 170 , 170 , 165 , 135 ," 1,990 "
 Y63 , RTR , South Tees Hospitals NHS Foundation Trust , Computerized Axial Tomography ," 3,760 "," 3,805 "," 3,695 "," 3,895 "," 3,750 "," 3,915 "," 3,905 "," 3,870 "," 3,875 "," 4,130 "," 3,795 "," 3,345 "," 45,735 "
 Y63 , RTR , South Tees Hospitals NHS Foundation Trust , Diagnostic Ultrasonography ," 4,610 "," 4,845 "," 4,500 "," 4,865 "," 4,540 "," 4,440 "," 5,000 "," 4,795 "," 4,085 "," 5,105 "," 4,585 "," 3,865 "," 55,240 "
 Y63 , RTR , South Tees Hospitals NHS Foundation Trust , Fluoroscopy , 625 , 675 , 640 , 720 , 655 , 640 , 715 , 640 , 595 , 700 , 580 , 500 ," 7,675 "
 Y63 , RTR , South Tees Hospitals NHS Foundation Trust , Magnetic Resonance Imaging ," 2,640 "," 2,685 "," 2,690 "," 2,805 "," 2,840 "," 2,710 "," 2,695 "," 2,885 "," 2,455 "," 2,775 "," 2,765 "," 2,500 "," 32,435 "
 Y63 , RTR , South Tees Hospitals NHS Foundation Trust , Nuclear Medicine Procedure , 225 , 235 , 210 , 270 , 215 , 220 , 245 , 185 , 155 , 195 , 205 , 165 ," 2,530 "
 Y63 , RTR , South Tees Hospitals NHS Foundation Trust , Plain Radiography ," 17,365 "," 18,010 "," 16,710 "," 18,345 "," 16,480 "," 16,960 "," 17,025 "," 16,960 "," 15,945 "," 18,505 "," 16,145 "," 12,725 "," 201,180 "
 Y63 , RTR , South Tees Hospitals NHS Foundation Trust , Positron Emission Tomography , 85 , 85 , 70 , 75 , 90 , 70 , 105 , 70 , 100 , 95 , 75 , 85 ," 1,015 "
 Y63 , RTR , South Tees Hospitals NHS Foundation Trust , Single Photon Emission Computerized Tomography , 10 , 10 , 5 , 15 , 15 , 5 , 5 , 5 , 5 , 10 , 5 , 5 , 85 
 Y63 , R0B , South Tyneside and Sunderland NHS Foundation Trust , Computerized Axial Tomography ," 4,175 "," 4,540 "," 4,455 "," 4,530 "," 4,365 "," 4,175 "," 4,615 "," 4,240 "," 4,150 "," 4,410 "," 4,330 "," 3,675 "," 51,655 "
 Y63 , R0B , South Tyneside and Sunderland NHS Foundation Trust , Diagnostic Ultrasonography ," 6,830 "," 7,265 "," 6,615 "," 7,270 "," 6,515 "," 6,625 "," 7,120 "," 6,740 "," 6,225 "," 7,325 "," 6,525 "," 6,110 "," 81,160 "
 Y63 , R0B , South Tyneside and Sunderland NHS Foundation Trust , Fluoroscopy , 765 , 920 , 830 , 955 , 850 , 890 , 990 , 880 , 825 , 860 , 810 , 735 ," 10,310 "
 Y63 , R0B , South Tyneside and Sunderland NHS Foundation Trust , Magnetic Resonance Imaging ," 2,020 "," 2,165 "," 2,135 "," 2,130 "," 2,075 "," 2,050 "," 2,125 "," 2,060 "," 2,060 "," 2,195 "," 2,090 "," 1,855 "," 24,960 "
 Y63 , R0B , South Tyneside and Sunderland NHS Foundation Trust , Nuclear Medicine Procedure , 280 , 280 , 230 , 285 , 240 , 280 , 305 , 260 , 235 , 290 , 230 , 220 ," 3,135 "
 Y63 , R0B , South Tyneside and Sunderland NHS Foundation Trust , Plain Radiography ," 16,615 "," 17,380 "," 16,670 "," 17,875 "," 15,950 "," 16,670 "," 17,105 "," 16,170 "," 15,215 "," 17,740 "," 15,505 "," 12,385 "," 195,290 "
 Y63 , R0B , South Tyneside and Sunderland NHS Foundation Trust , Positron Emission Tomography , 45 , 60 , 40 , 50 , 35 , 45 , 60 , 40 , 50 , 40 , 40 , 50 , 555 
 Y63 , R0B , South Tyneside and Sunderland NHS Foundation Trust , Single Photon Emission Computerized Tomography , 25 , 30 , 10 , 10 , 10 , 10 , 10 , 10 , 10 , 20 , 10 , 10 , 170 
 Y63 , NT3 , Spire Healthcare , Computerized Axial Tomography , 150 , 155 , 130 , 145 , 110 , 180 , 135 , 165 , 110 , 130 , 130 , 130 ," 1,670 "
 Y63 , NT3 , Spire Healthcare , Diagnostic Ultrasonography , 420 , 465 , 415 , 505 , 360 , 400 , 520 , 440 , 330 , 415 , 315 , 330 ," 4,915 "
 Y63 , NT3 , Spire Healthcare , Fluoroscopy , 425 , 475 , 385 , 435 , 365 , 430 , 505 , 405 , 375 , 425 , 390 , 260 ," 4,875 "
 Y63 , NT3 , Spire Healthcare , Magnetic Resonance Imaging , 350 , 385 , 380 , 395 , 400 , 360 , 510 , 395 , 325 , 410 , 305 , 330 ," 4,550 "
 Y63 , NT3 , Spire Healthcare , Plain Radiography ," 1,170 "," 1,190 "," 1,240 "," 1,270 "," 1,145 "," 1,360 "," 1,275 "," 1,340 ", 995 ," 1,290 "," 1,045 ", 920 ," 14,240 "
 Y63 , RTD , The Newcastle Upon Tyne Hospitals NHS Foundation Trust , Computerized Axial Tomography ," 5,670 "," 6,030 "," 5,775 "," 6,535 "," 6,070 "," 6,135 "," 6,475 "," 6,000 "," 5,720 "," 6,405 "," 5,825 "," 4,975 "," 71,615 "
 Y63 , RTD , The Newcastle Upon Tyne Hospitals NHS Foundation Trust , Diagnostic Ultrasonography ," 6,920 "," 7,580 "," 6,860 "," 7,530 "," 6,730 "," 7,225 "," 8,075 "," 7,400 "," 6,745 "," 7,270 "," 6,905 "," 5,570 "," 84,810 "
 Y63 , RTD , The Newcastle Upon Tyne Hospitals NHS Foundation Trust , Fluoroscopy ," 2,300 "," 2,515 "," 2,315 "," 2,430 "," 2,235 "," 2,310 "," 2,540 "," 2,290 "," 2,080 "," 2,465 "," 2,165 "," 1,860 "," 27,500 "
 Y63 , RTD , The Newcastle Upon Tyne Hospitals NHS Foundation Trust , Magnetic Resonance Imaging ," 4,385 "," 4,495 "," 4,790 "," 4,765 "," 4,520 "," 4,465 "," 5,000 "," 4,595 "," 4,195 "," 4,530 "," 4,145 "," 3,375 "," 53,260 "
 Y63 , RTD , The Newcastle Upon Tyne Hospitals NHS Foundation Trust , Nuclear Medicine Procedure , 720 , 780 , 695 , 780 , 750 , 760 , 850 , 815 , 630 , 825 , 710 , 585 ," 8,895 "
 Y63 , RTD , The Newcastle Upon Tyne Hospitals NHS Foundation Trust , Plain Radiography ," 20,805 "," 22,240 "," 20,960 "," 22,480 "," 20,245 "," 20,735 "," 22,660 "," 20,765 "," 19,520 "," 22,490 "," 19,920 "," 15,620 "," 248,440 "
 Y63 , RTD , The Newcastle Upon Tyne Hospitals NHS Foundation Trust , Positron Emission Tomography , . , . , . , . , . , * , . , . , . , . , . , . , * 
 Y63 , RTD , The Newcastle Upon Tyne Hospitals NHS Foundation Trust , Single Photon Emission Computerized Tomography , 50 , 50 , 55 , 50 , 50 , 50 , 45 , 55 , 40 , 50 , 50 , 35 , 585 
 Y63 , RFR , The Rotherham NHS Foundation Trust , Computerized Axial Tomography ," 2,050 "," 2,175 "," 2,205 "," 2,305 "," 2,350 "," 2,220 "," 2,255 "," 2,100 "," 2,110 "," 2,210 "," 2,160 "," 1,805 "," 25,950 "
 Y63 , RFR , The Rotherham NHS Foundation Trust , Diagnostic Ultrasonography ," 3,195 "," 3,605 "," 2,830 "," 3,255 "," 2,550 "," 2,845 "," 3,135 "," 3,685 "," 2,605 "," 3,775 "," 2,800 "," 2,090 "," 36,375 "
 Y63 , RFR , The Rotherham NHS Foundation Trust , Fluoroscopy , 145 , 150 , 160 , 200 , 145 , 155 , 165 , 155 , 150 , 150 , 155 , 150 ," 1,870 "
